8.999999999999985789e-02,1.102187500000000098e+00
1.149999999999997691e-01,1.072187500000000071e+00
1.199999999999996625e-01,1.067187500000000178e+00
1.299999999999998934e-01,1.052187500000000053e+00
1.399999999999996803e-01,1.037187499999999929e+00
1.549999999999998046e-01,1.002187500000000009e+00
1.749999999999998224e-01,9.521875000000000755e-01
2.199999999999997513e-01,8.471875000000000933e-01
2.349999999999998757e-01,8.071875000000000577e-01
2.599999999999997868e-01,7.371875000000001066e-01
2.949999999999999289e-01,6.571875000000000355e-01
3.249999999999997335e-01,5.721875000000000711e-01
3.549999999999999822e-01,4.821874999999999911e-01
3.950000000000000178e-01,3.671875000000000000e-01
4.399999999999999467e-01,2.321874999999999911e-01
4.899999999999997691e-01,1.021875000000000977e-01
5.349999999999996980e-01,-2.281249999999990230e-02
5.749999999999997335e-01,-1.228124999999999911e-01
6.299999999999998934e-01,-2.728124999999999023e-01
6.549999999999998046e-01,-3.178124999999998312e-01
6.849999999999996092e-01,-3.728124999999999911e-01
7.049999999999996270e-01,-4.328125000000000444e-01
7.149999999999998579e-01,-4.678124999999997424e-01
7.349999999999998757e-01,-5.228124999999999023e-01
7.399999999999997691e-01,-5.478124999999998135e-01
7.549999999999998934e-01,-6.028124999999999734e-01
7.700000000000000178e-01,-6.628125000000000266e-01
7.799999999999998046e-01,-7.228125000000000799e-01
7.900000000000000355e-01,-7.778124999999997957e-01
7.999999999999998224e-01,-8.228125000000001688e-01
8.149999999999999467e-01,-8.628124999999997602e-01
8.249999999999997335e-01,-8.828124999999997780e-01
8.449999999999997513e-01,-9.178124999999999201e-01
8.499999999999996447e-01,-9.278125000000001510e-01
8.499999999999996447e-01,-9.328125000000000444e-01
8.349999999999999645e-01,-9.228124999999998135e-01
8.149999999999999467e-01,-9.178124999999999201e-01
8.049999999999997158e-01,-9.078125000000001332e-01
7.599999999999997868e-01,-8.778124999999998845e-01
7.349999999999998757e-01,-8.628124999999997602e-01
6.899999999999999467e-01,-8.428124999999997424e-01
6.450000000000000178e-01,-8.128124999999999378e-01
6.099999999999998757e-01,-7.928124999999999201e-01
5.499999999999998224e-01,-7.628125000000001155e-01
4.899999999999997691e-01,-7.378124999999997602e-01
4.349999999999996092e-01,-7.078124999999999556e-01
3.750000000000000000e-01,-6.728124999999998135e-01
3.199999999999998401e-01,-6.328124999999997780e-01
2.599999999999997868e-01,-5.978125000000000799e-01
1.949999999999998401e-01,-5.578125000000000444e-01
1.299999999999998934e-01,-5.278124999999997957e-01
6.999999999999984013e-02,-4.928125000000000977e-01
4.999999999999893419e-03,-4.428124999999998312e-01
-5.500000000000015987e-02,-4.028124999999997957e-01
-1.100000000000003197e-01,-3.528124999999999734e-01
-1.400000000000001243e-01,-3.278125000000000622e-01
-2.000000000000001776e-01,-2.878125000000000266e-01
-2.299999999999999822e-01,-2.678125000000000089e-01
-2.800000000000002487e-01,-2.278124999999999734e-01
-3.300000000000000711e-01,-1.778124999999999289e-01
-3.349999999999999645e-01,-1.728125000000000355e-01
-3.600000000000003197e-01,-1.378124999999998934e-01
-4.050000000000002487e-01,-1.128124999999999822e-01
-4.250000000000002665e-01,-1.078124999999998668e-01
-4.400000000000003908e-01,-9.781249999999985789e-02
-4.850000000000003197e-01,-6.781250000000005329e-02
-5.250000000000003553e-01,-4.281249999999992006e-02
-5.450000000000003730e-01,-2.781250000000001776e-02
-5.650000000000003908e-01,-1.781250000000000888e-02
-5.950000000000001954e-01,2.187500000000008882e-03
-6.200000000000001066e-01,1.718750000000013323e-02
-6.250000000000000000e-01,2.218750000000002665e-02
-6.300000000000003375e-01,2.718750000000014211e-02
-6.450000000000000178e-01,4.718749999999993783e-02
-6.750000000000002665e-01,7.218750000000007105e-02
-7.300000000000002043e-01,1.071874999999999911e-01
-7.500000000000002220e-01,1.221875000000001155e-01
-7.750000000000001332e-01,1.521875000000001421e-01
-8.200000000000002842e-01,1.871875000000000622e-01
-8.200000000000002842e-01,1.921874999999999556e-01
-8.350000000000001865e-01,1.971875000000000711e-01
-8.400000000000000799e-01,1.971875000000000711e-01
-8.550000000000002043e-01,2.121874999999999734e-01
-8.700000000000001066e-01,2.371875000000001066e-01
-8.750000000000002220e-01,2.371875000000001066e-01
-8.800000000000001155e-01,2.421875000000000000e-01
-8.850000000000002309e-01,2.471875000000001155e-01
-8.950000000000002398e-01,2.571875000000001243e-01
-8.950000000000002398e-01,2.621875000000000178e-01
-8.850000000000002309e-01,2.621875000000000178e-01
-8.600000000000000977e-01,2.521875000000000089e-01
-7.950000000000001510e-01,2.521875000000000089e-01
-7.200000000000001954e-01,2.521875000000000089e-01
-6.950000000000002842e-01,2.521875000000000089e-01
-6.700000000000003730e-01,2.521875000000000089e-01
-6.000000000000000888e-01,2.521875000000000089e-01
-5.950000000000001954e-01,2.521875000000000089e-01
-5.600000000000000533e-01,2.521875000000000089e-01
-5.200000000000000178e-01,2.521875000000000089e-01
-4.950000000000001066e-01,2.521875000000000089e-01
-4.400000000000003908e-01,2.621875000000000178e-01
-3.950000000000000178e-01,2.621875000000000178e-01
-3.349999999999999645e-01,2.671875000000001332e-01
-2.750000000000003553e-01,2.721875000000000266e-01
-2.450000000000001066e-01,2.721875000000000266e-01
-1.550000000000002487e-01,2.721875000000000266e-01
-8.000000000000007105e-02,2.821875000000000355e-01
-3.500000000000014211e-02,2.921875000000000444e-01
5.499999999999971578e-02,3.071874999999999467e-01
1.450000000000000178e-01,3.271874999999999645e-01
2.549999999999998934e-01,3.321875000000000799e-01
3.149999999999999467e-01,3.321875000000000799e-01
3.750000000000000000e-01,3.321875000000000799e-01
4.399999999999999467e-01,3.421875000000000888e-01
4.799999999999999822e-01,3.521875000000000977e-01
5.949999999999997513e-01,3.721875000000001155e-01
6.549999999999998046e-01,3.821875000000001243e-01
